notification_number,vendor_id,supplier_name,material,material_description,created_date,completion_date,created_month,qty,material_value,disposition,cause_responsibility,notification_type,project,notification_status,dashboard_status,internal_supplier_candidate,in_ncr_vendor_file,in_ncr_all_file,in_task_report,ncr_vendor_source_row_count,ncr_all_source_row_count,task_source_row_count
200000178,2000001844,Baoying ShenFei Electronic Equ,M000001113160,SIDE CEILING ASSEMBLY,2019-04-25,2020-05-19,2019-04,1.0,222.75,NCR-MRB,,F2,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,False,True,True,True,1.0,1.0,12.0
200000179,2000001844,Baoying ShenFei Electronic Equ,639685,SIDE CEILING ASSEMBLY,2019-04-25,2020-07-14,2019-04,1.0,396.51,Rework-Outside Vend.,,F2,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,False,True,False,True,1.0,,12.0
200000180,2000001844,Baoying ShenFei Electronic Equ,639669,SIDE CEILING ASSEMBLY,2019-04-25,2020-07-14,2019-04,1.0,270.89,NCR-Rework,,F2,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,False,True,False,True,1.0,,12.0
200000181,2000001844,Baoying ShenFei Electronic Equ,639673,SIDE CEILING ASSEMBLY,2019-04-25,2019-08-22,2019-04,1.0,305.62,CRRC MA Scrap,,F2,,NOCO NOTI ATCO NOPT,Closed,False,True,True,True,1.0,1.0,10.0
200000182,2000001844,Baoying ShenFei Electronic Equ,652410,SIDE CEILING ASSEMBLY,2019-04-25,2020-06-01,2019-04,1.0,664.82,NCR-Rework,,F2,,NOCO NOTI ATCO NOPT,Closed,False,True,False,True,1.0,,10.0
200000183,2000001844,Baoying ShenFei Electronic Equ,639674,SIDE CEILING ASSEMBLY,2019-04-25,2020-01-22,2019-04,1.0,290.63,CRRC MA Scrap,,F2,,NOCO NOTI ATCO NOPT,Closed,False,True,False,True,1.0,,10.0
200000184,2000001844,Baoying ShenFei Electronic Equ,639683,SIDE CEILING ASSEMBLY,2019-04-25,2021-07-01,2019-04,1.0,521.65,Rework-Outside Vend.,,F2,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,False,True,True,True,1.0,1.0,15.0
200000185,2000001844,Baoying ShenFei Electronic Equ,639684,SIDE CEILING ASSEMBLY,2019-04-25,2021-07-13,2019-04,3.0,1663.95,Rework-Outside Vend.,,F2,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,False,True,False,True,1.0,,16.0
200000186,2000001844,Baoying ShenFei Electronic Equ,639685,SIDE CEILING ASSEMBLY,2019-04-25,2021-07-13,2019-04,1.0,396.51,Rework-Outside Vend.,,F2,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,False,True,False,True,1.0,,15.0
200000189,1000200000,CRRC Changchun Railway Vehicle,653969,PASSENGER SIDE DOOR INSTALLATION,2019-04-25,2019-09-13,2019-04,1.0,0.01,NCR-Rework,Supplier,F2,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,6.0
200000190,2000033511,"Strato, Inc",649841,1/2 - 14 NPTF PIPE 90° SWIVEL ADAPTER,2019-04-25,2019-05-02,2019-04,1.0,6.39,CRRC MA Scrap,,F2,,NOCO NOTI ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200000191,2000033506,"Kustom Seating Unlimited, Inc.",M000001806967,FIXED SEAT ONSERT ASSEMBLY,2019-04-25,2019-07-09,2019-04,2.0,320.5,CRRC MA Scrap,,F2,,NOCO NOTI ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200000194,2000033507,TDG Transit Design Group INTL,M000002035752,HEADLIGHT,2019-04-25,2019-05-02,2019-04,1.0,499.8,NCR-RTV,,F2,,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,6.0
200000195,2000033511,"Strato, Inc",643256,HOSE,2019-04-25,2019-05-01,2019-04,1.0,64.25,CRRC MA Scrap,,F2,,NOCO NOTI ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200000198,2000033511,"Strato, Inc",649843,1/2 - 14 NPSM,2019-04-25,2019-05-01,2019-04,1.0,7.75,CRRC MA Scrap,,F2,,NOCO NOTI ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200000200,1000200000,CRRC Changchun Railway Vehicle,M000001980553,cable clamp,2019-04-25,2020-06-08,2019-04,1.0,1.91,NCR-Rework,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,True,True,True,True,1.0,1.0,7.0
200000201,2000001844,Baoying ShenFei Electronic Equ,M000001300923,Side Roof composition,2019-04-26,2020-09-18,2019-04,1.0,162.1,CRRC MA Scrap,Logistics,F2,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,12.0
200000202,2000001844,Baoying ShenFei Electronic Equ,639685,SIDE CEILING ASSEMBLY,2019-04-26,2021-07-13,2019-04,1.0,396.51,Rework-Outside Vend.,Logistics,F2,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,False,True,False,True,1.0,,14.0
200000203,2000001844,Baoying ShenFei Electronic Equ,652410,SIDE CEILING ASSEMBLY,2019-04-26,2020-07-14,2019-04,1.0,664.82,NCR-Rework,Logistics,F2,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,False,True,False,True,1.0,,10.0
200000204,2000001844,Baoying ShenFei Electronic Equ,639669,SIDE CEILING ASSEMBLY,2019-04-26,2020-05-20,2019-04,1.0,270.89,NCR-Rework,Logistics,F2,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,False,True,False,True,1.0,,7.0
200000205,2000001844,Baoying ShenFei Electronic Equ,M000001113160,SIDE CEILING ASSEMBLY,2019-04-26,2020-05-20,2019-04,1.0,222.75,NCR-Rework,Logistics,F2,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200000206,2000033422,"BBA Project, Inc.",655979,HEATER,2019-04-26,2019-06-14,2019-04,1.0,2230.78,NCR-RTV,,F2,,NOCO NOTI ATCO,Closed,False,True,False,True,1.0,,7.0
200000208,2000034091,Vapor Stone Rail Systems,653939,DOOR OPERATOR ASSEMBLY (RH),2019-04-26,2019-06-14,2019-04,1.0,3095.06,NCR-RTV,,F2,,NOCO NOTI ATCO,Closed,False,True,True,True,1.0,1.0,9.0
200000209,2000033422,"BBA Project, Inc.",655982,HEATER,2019-04-26,2019-06-14,2019-04,1.0,1852.5,NCR-RTV,,F2,,NOCO NOTI ATCO NOPT,Closed,False,True,False,True,1.0,,7.0
200000211,2000033506,"Kustom Seating Unlimited, Inc.",M000001806968,LEAN SURFACE ASSEMBLY,2019-04-26,2019-06-17,2019-04,5.0,2233.35,NCR-RTV,,F2,,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,7.0
200000212,2000001844,Baoying ShenFei Electronic Equ,639673,SIDE CEILING ASSEMBLY,2019-04-26,2021-07-23,2019-04,1.0,305.62,NCR-Rework,Logistics,F2,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,False,True,True,True,1.0,1.0,14.0
200000213,2000001844,Baoying ShenFei Electronic Equ,651452,UPPER INSTALLATION SEAT,2019-04-26,2019-05-08,2019-04,1.0,37.85,NCR-Spl Rwrk On Site,,F2,,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,10.0
200000214,2000004123,Changchun Lu Tong,642782,Ceiling Transition Assembly,2019-04-29,2019-07-09,2019-04,1.0,523.09,CRRC MA Scrap,,F2,,NOCO NOTI ATCO NOPT,Closed,True,True,True,True,1.0,1.0,6.0
200000217,2000034091,Vapor Stone Rail Systems,653975,EXTERIOR MACHANICAL CABLE ASSEMBLE,2019-04-29,2019-07-09,2019-04,1.0,46.91,CRRC MA Scrap,,F2,,NOCO NOTI ATCO NOPT,Closed,False,True,True,True,1.0,1.0,7.0
200000218,1000200000,CRRC Changchun Railway Vehicle,653217,Extended Power Supply Box,2019-04-29,2021-02-17,2019-04,1.0,4665.49,Rework-Outside Vend.,Supplier,F2,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,9.0
200000219,2000033430,"ContiTech USA, Inc.",644521,AIRSPRING ASSEMBLY,2019-04-29,2020-07-16,2019-04,1.0,1556.56,NCR-Rework,Production,F2,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,False,True,True,True,1.0,1.0,17.0
200000220,2000034186,WABTEC Passenger Transit Corpo,647077,TREAD BRAKE UNIT,2019-04-29,2020-01-22,2019-04,2.0,3562.48,NCR-RTV,,F2,,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,9.0
200000221,2000033510,TransTech of South Carolina In,650549,Collector and  Scraper assembly（right si,2019-04-29,2020-07-02,2019-04,1.0,3465.9,NCR-RTV,Supplier,F2,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,15.0
200000222,2000033510,TransTech of South Carolina In,650550,Collector only assembly（left side）,2019-04-29,2019-05-01,2019-04,1.0,3025.56,NCR-MRB,,F2,,NOCO NOTE OSTS DLFL,Closed,False,False,True,True,,1.0,1.0
200000223,1000200000,CRRC Changchun Railway Vehicle,M000001601018,A-7091 end wall liner installation of ca,2019-04-29,2019-05-08,2019-04,1.0,0.01,NCR-Repair,,F2,,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,7.0
200000224,2000034142,Vulcan Metals Corporation,653161,BOLSTER ASSEMBLY,2019-04-29,2019-06-14,2019-04,0.0,0.0,NCR-RTV,,F2,,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,7.0
200000225,2000034142,Vulcan Metals Corporation,653161,BOLSTER ASSEMBLY,2019-04-29,2019-11-06,2019-04,0.0,0.0,NCR-RTV,,F2,,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,6.0
200000226,2000034142,Vulcan Metals Corporation,653161,BOLSTER ASSEMBLY,2019-04-29,2019-11-06,2019-04,0.0,0.0,NCR-RTV,,F2,,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,6.0
200000227,2000001844,Baoying ShenFei Electronic Equ,651456,DOOR POST ASSEMBLY,2019-04-29,2020-06-30,2019-04,2.0,1127.14,NCR-Rework,Logistics,F2,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,11.0
200000228,2000001844,Baoying ShenFei Electronic Equ,651457,DOOR POST ASSEMBLY,2019-04-29,2020-07-02,2019-04,1.0,441.2,NCR-Rework,Logistics,F2,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,False,True,False,True,1.0,,10.0
200000229,2000001844,Baoying ShenFei Electronic Equ,651455,DOOR POST ASSEMBLY,2019-04-29,2020-07-02,2019-04,2.0,1449.14,NCR-Rework,Logistics,F2,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,10.0
200000230,1000200000,CRRC Changchun Railway Vehicle,M000001220614,CABLE CLAMP,2019-04-30,2019-07-09,2019-04,1.0,39.93,CRRC MA Scrap,,F2,,NOCO NOTI ATCO NOPT,Closed,True,True,True,True,1.0,1.0,5.0
200000231,2000000532,Nanjing Haoming Industry and T,652490,ATP ANTENNA CONNECTOR（PLUG）,2019-04-30,2019-07-12,2019-04,1.0,36.83,CRRC MA Scrap,,F2,,NOCO NOTI ATCO NOPT,Closed,False,True,True,True,1.0,1.0,6.0
200000232,2000000532,Nanjing Haoming Industry and T,652482,TRACTION SPEED SENSOR CONNECTOR（PLUG）,2019-04-30,2019-07-09,2019-04,1.0,85.42,CRRC MA Scrap,,F2,,NOCO NOTI ATCO NOPT,Closed,False,True,True,True,1.0,1.0,6.0
200000233,1000200000,CRRC Changchun Railway Vehicle,653217,Extended Power Supply Box,2019-04-30,2019-11-22,2019-04,1.0,4665.49,NCR-Rework,Supplier,F2,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,8.0
200000234,2000003027,Beijing Moving Sun Technology,652480,MOTOR CONNECTOR ASSEMBLY,2019-04-30,2019-11-20,2019-04,2.0,504.1,NCR-Rework,,F2,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,False,True,False,True,1.0,,13.0
200000235,1000200000,CRRC Changchun Railway Vehicle,654385,CAB SIDE WALL A SIDE INSTALLATION,2019-04-30,2019-05-24,2019-04,1.0,0.01,NCR-Rework,,F2,,NOCO NOTI ATCO,Closed,True,True,False,True,1.0,,6.0
200000236,1000200000,CRRC Changchun Railway Vehicle,652848,Antenna Bracket,2019-04-30,2019-08-09,2019-04,4.0,6746.96,CRRC MA Scrap,,F2,,NOCO NOTE ATCO NOPT,Closed,True,True,True,True,1.0,1.0,6.0
200000237,2000033511,"Strato, Inc",643254,HOSE,2019-05-01,2019-05-24,2019-05,1.0,64.22,CRRC MA Scrap,,F2,,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,4.0
200000242,1000200000,CRRC Changchun Railway Vehicle,650535,WATER TANK,2019-05-01,2020-07-02,2019-05,1.0,2905.85,NCR-Rework,Engineering,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,12.0
200000247,1000200000,CRRC Changchun Railway Vehicle,645919,AIR DUCT ASSEMBLY,2019-05-01,2019-07-01,2019-05,2.0,1154.0,NCR-Rework,,F2,,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,8.0
200000248,1000200000,CRRC Changchun Railway Vehicle,645918,AIR DUCT ASSEMBLY,2019-05-01,2019-11-06,2019-05,2.0,980.6,NCR-Rework,,F2,,NOCO NOTI ATCO NOPT,Closed,True,True,False,True,1.0,,8.0
200000250,1000200000,CRRC Changchun Railway Vehicle,649250,END CAR JUNCTION BOX,2019-05-01,2019-08-21,2019-05,1.0,0.01,NCR-Rework,,F4,,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,6.0
200000251,2000033464,TOA Engineering Corporation,619304,NETWORK VIDEO RECORDER(NVR),2019-05-01,2019-08-20,2019-05,1.0,4843.08,NCR-RTV,,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,9.0
200000252,2000034186,WABTEC Passenger Transit Corpo,M000000867659,AUTOMATIC COUPLER HEAD,2019-05-01,2019-05-02,2019-05,1.0,20854.09,NCR-Rework,,F2,,NOCO NOTI ATCO NOPT NTCH,Closed,False,True,True,True,1.0,1.0,1.0
200000254,2000004123,Changchun Lu Tong,653456,ADJUSTING PAD,2019-05-01,2020-01-24,2019-05,0.0,0.0,NCR-Prelim. Review,,F2,,NOCO NOTE OSTS NOPT DLFL,Closed,True,False,True,True,,1.0,9.0
200000255,2000004123,Changchun Lu Tong,653457,ADJUSTING PAD,2019-05-01,2020-01-24,2019-05,0.0,0.0,NCR-Prelim. Review,,F2,,NOCO NOTE OSTS NOPT DLFL,Closed,True,False,True,True,,1.0,4.0
200000256,2000004123,Changchun Lu Tong,653458,ADJUSTING PAD,2019-05-01,2020-01-27,2019-05,0.0,0.0,NCR-Prelim. Review,,F2,,NOCO NOTE OSTS NOPT DLFL,Closed,True,False,True,True,,1.0,7.0
200000257,2000033415,"Albany Magneto Equipment, Inc",652910,WINDSHIELD WIPER INSTALLATION,2019-05-02,2019-06-14,2019-05,1.0,0.01,NCR-Rework,,F4,,NOCO NOTI ATCO NOPT,Closed,False,True,False,True,1.0,,3.0
200000259,1000200000,CRRC Changchun Railway Vehicle,654912,BRACKET(LEFT),2019-05-02,2019-08-09,2019-05,6.0,541.68,CRRC MA Scrap,,F2,,NOCO NOTE ATCO NOPT,Closed,True,True,True,True,1.0,1.0,6.0
200000260,1000200000,CRRC Changchun Railway Vehicle,654913,BRACKET(RIGHT),2019-05-02,2020-01-22,2019-05,6.0,384.6,CRRC MA Scrap,,F2,,NOCO NOTE ATCO NOPT,Closed,True,True,True,True,1.0,1.0,8.0
200000263,2000001844,Baoying ShenFei Electronic Equ,651648,BSU & AIR SPRING CUT-OUT HANDLE LOCKER,2019-05-02,2019-06-10,2019-05,1.0,2212.37,NCR-Spl Rwrk On Site,,F4,,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,10.0
200000264,1000501600,CRRC Qingdao Sifang Rolling St,650833,END CAR JUNCTION BOX,2019-05-02,2020-04-17,2019-05,1.0,0.0,NCR-Rework,Supplier,F2,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,6.0
200000265,1000200000,CRRC Changchun Railway Vehicle,653241,ENCLOURE BRAKET,2019-05-02,2020-04-01,2019-05,1.0,581.49,NCR-RTV Scrap On Sit,,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,6.0
200000266,2000034091,Vapor Stone Rail Systems,651385,EXTERIOR CREW SWITCH ASSEMBLY,2019-05-02,2019-11-08,2019-05,2.0,840.06,NCR-Rework,,F2,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,7.0
200000267,2000001844,Baoying ShenFei Electronic Equ,640989,CENTER CEILING ASSEMBLY,2019-05-02,2020-06-09,2019-05,2.0,1905.42,NCR-RTV Scrap On Sit,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,13.0
200000268,2000001844,Baoying ShenFei Electronic Equ,640985,CENTER CEILING ASSEMBLY,2019-05-02,2020-07-02,2019-05,1.0,872.11,NCR-RTV Scrap On Sit,Logistics,F4,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,False,True,False,True,1.0,,12.0
200000270,2000033506,"Kustom Seating Unlimited, Inc.",638226,4P FIXED AND 3P FILP SEATS INSTALLATION,2019-05-02,2019-06-10,2019-05,2.0,0.02,NCR-RTV,,F2,,NOCO NOTI ATCO,Closed,False,True,False,True,1.0,,9.0
200000271,2000001844,Baoying ShenFei Electronic Equ,639687,SIDE CEILING ASSEMBLY,2019-05-02,2020-04-01,2019-05,1.0,355.39,NCR-RTV Scrap On Sit,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,17.0
200000272,2000034434,Qingdao Sanlaser Machinery Co.,640090,WINDSCREEN ASSEMBLY(LL),2019-05-02,2020-01-22,2019-05,1.0,443.88,NCR-RTV,,F4,,NOCO NOTI ATCO NOPT,Closed,False,True,True,True,1.0,1.0,9.0
200000273,2000035201,[DO NOT USE] UKM Transit Produ,651383,HEATED THRESHOLD ASSEMBLY,2019-05-03,2019-07-31,2019-05,1.0,2511.1,NCR-RTV,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,9.0
200000274,2000034434,Qingdao Sanlaser Machinery Co.,640090,WINDSCREEN ASSEMBLY(LL),2019-05-03,2019-11-06,2019-05,1.0,443.88,NCR-Spl Rwrk On Site,,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,12.0
200000275,2000004123,Changchun Lu Tong,642782,Ceiling Transition Assembly,2019-05-03,2020-07-14,2019-05,0.0,0.0,NCR-Rework,Shipping,F2,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,True,True,True,True,1.0,1.0,9.0
200000276,1000200000,CRRC Changchun Railway Vehicle,650534,WATER TANK,2019-05-03,2019-10-16,2019-05,1.0,611.76,NCR-Prelim. Review,,F4,,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,1.0
200000278,1000200000,CRRC Changchun Railway Vehicle,652910,WINDSHIELD WIPER INSTALLATION,2019-05-03,2019-07-31,2019-05,1.0,0.01,NCR-Rework,Supplier,F4,,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,6.0
200000279,2000033415,"Albany Magneto Equipment, Inc",M000001545879,Wiper Installation,2019-05-03,2019-07-30,2019-05,1.0,0.01,NCR-Concession Req.,,F4,,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,4.0
200000280,2000034186,WABTEC Passenger Transit Corpo,644490,LEVELING VALVE（L）,2019-05-03,2019-07-12,2019-05,1.0,408.01,CRRC MA Scrap,,F2,,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,7.0
200000281,2000034186,WABTEC Passenger Transit Corpo,647074,TBU MOUNTING FASTENERS,2019-05-03,2019-08-09,2019-05,6.0,203.64,CRRC MA Scrap,,F2,,NOCO NOTI ATCO NOPT,Closed,False,True,True,True,1.0,1.0,6.0
200000282,2000034186,WABTEC Passenger Transit Corpo,647073,TBU MOUNTING WASHERS,2019-05-06,2019-07-12,2019-05,6.0,16.38,CRRC MA Scrap,,F2,,NOCO NOTI ATCO NOPT,Closed,False,True,False,True,1.0,,7.0
200000283,2000034186,WABTEC Passenger Transit Corpo,651415,BRAKE CONTROL UNIT,2019-05-06,2019-05-24,2019-05,1.0,0.0,NCR-Spl Rwrk On Site,,F4,,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,4.0
200000284,2000034186,WABTEC Passenger Transit Corpo,647076,TREAD BRAKE UNIT WITH PARKING BRAKE,2019-05-06,2019-11-06,2019-05,1.0,2269.09,NCR-RTV,,F2,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,10.0
200000286,2000001844,Baoying ShenFei Electronic Equ,651648,BSU & AIR SPRING CUT-OUT HANDLE LOCKER,2019-05-06,2019-06-10,2019-05,1.0,2212.37,NCR-Spl Rwrk On Site,,F4,,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,9.0
200000287,2000033506,"Kustom Seating Unlimited, Inc.",M000001806962,LEAN SURFACE ASSEMBLY,2019-05-06,2019-07-12,2019-05,2.0,1063.92,CRRC MA Scrap,,F2,,NOCO NOTI ATCO,Closed,False,True,False,True,1.0,,6.0
200000288,2000033430,"ContiTech USA, Inc.",644521,AIRSPRING ASSEMBLY,2019-05-06,2019-05-08,2019-05,1.0,1556.56,NCR-Rework,,F2,,NOCO NOTI ATCO NOPT,Closed,False,True,True,True,1.0,1.0,6.0
200000289,1000200000,CRRC Changchun Railway Vehicle,653550,UNDERFRAME STEEL STRUCTURE,2019-05-06,2019-10-28,2019-05,1.0,0.01,NCR-Concession Req.,,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,10.0
200000290,2000001844,Baoying ShenFei Electronic Equ,639683,SIDE CEILING ASSEMBLY,2019-05-06,2020-05-21,2019-05,1.0,521.65,NCR-Rework,Production,F2,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,False,True,True,True,1.0,1.0,9.0
200000291,1000200000,CRRC Changchun Railway Vehicle,653549,UNDERFRAME STEEL STRUCTURE,2019-05-06,2019-11-04,2019-05,1.0,0.01,NCR-Repair,,F4,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,True,True,False,True,1.0,,19.0
200000293,1000200000,CRRC Changchun Railway Vehicle,M000000760887,DK299 Door Mechanism Installation,2019-05-06,2019-05-17,2019-05,1.0,0.01,NCR-Rework,,F4,,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,7.0
200000294,1000200000,CRRC Changchun Railway Vehicle,653550,UNDERFRAME STEEL STRUCTURE,2019-05-06,2019-11-04,2019-05,1.0,0.01,NCR-Repair,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,17.0
200000296,1000200000,CRRC Changchun Railway Vehicle,653550,UNDERFRAME STEEL STRUCTURE,2019-05-06,2020-10-15,2019-05,1.0,0.01,NCR-Repair,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,14.0
200000297,2000001844,Baoying ShenFei Electronic Equ,M000001440401,DOOR POST ASSEMBLY,2019-05-06,2021-04-22,2019-05,1.0,521.06,Rework-Outside Vend.,Production,F2,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,False,True,False,True,1.0,,16.0
200000299,2000034091,Vapor Stone Rail Systems,653940,DOOR CONTROL UNIT,2019-05-07,2019-06-14,2019-05,1.0,1061.1,NCR-RTV,,F4,,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,8.0
200000302,1000501600,CRRC Qingdao Sifang Rolling St,652908,GUARD SIDE CONSOLE ASSEMBLY,2019-05-07,2019-07-01,2019-05,1.0,6996.55,NCR-Repair,,F4,,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,8.0
200000304,2000034091,Vapor Stone Rail Systems,653938,DOOR OPERATOR ASSEMBLY (LH),2019-05-07,2020-03-06,2019-05,4.0,12780.44,NCR-Rework,,F4,,NOCO NOTE OSTS NOPT DLFL,Closed,False,False,True,True,,1.0,5.0
200000305,2000034091,Vapor Stone Rail Systems,653939,DOOR OPERATOR ASSEMBLY (RH),2019-05-07,2020-03-06,2019-05,6.0,18570.36,NCR-Rework,,F4,,NOCO NOTE OSTS NOPT DLFL,Closed,False,False,True,True,,1.0,5.0
200000306,1000200000,CRRC Changchun Railway Vehicle,650534,WATER TANK,2019-05-07,2020-07-02,2019-05,1.0,611.76,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,10.0
200000308,2000033524,"Schaltbau North America,Inc",619459,HOSTLER CONTROLLER,2019-05-07,2019-06-14,2019-05,1.0,6041.84,NCR-RTV,,F4,,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,9.0
200000310,2000001844,Baoying ShenFei Electronic Equ,M000001601001,A-7091 end wall liner installation of ca,2019-05-07,2019-09-26,2019-05,1.0,0.01,NCR-Spl Rwrk On Site,,F2,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,10.0
200000312,1000200000,CRRC Changchun Railway Vehicle,644525,UNTI-ROLL BAR ASSEMBLY,2019-05-07,2019-05-24,2019-05,1.0,1643.42,NCR-Rework,,F2,,NOCO NOTE ATCO NOPT,Closed,True,True,True,True,1.0,1.0,9.0
200000314,2000033506,"Kustom Seating Unlimited, Inc.",M000001806967,FIXED SEAT ONSERT ASSEMBLY,2019-05-08,2019-06-25,2019-05,14.0,2243.5,NCR-RTV,,F2,,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,12.0
200000315,1000200000,CRRC Changchun Railway Vehicle,653968,PASSENGER SIDE DOOR INSTALLATION,2019-05-08,2019-05-16,2019-05,1.0,0.01,NCR-Rework,,F4,,NOCO NOTE ATCO NOPT,Closed,True,True,True,True,1.0,1.0,7.0
200000316,2000035200,"C & D Electronics, Inc",M000001901251,breaker,2019-05-08,2019-07-09,2019-05,1.0,103.44,NCR-Prelim. Review,,F4,,NOCO NOTI ATCO,Closed,False,True,True,True,1.0,1.0,7.0
200000317,2000034186,WABTEC Passenger Transit Corpo,652800,HOSE,2019-05-08,2019-08-28,2019-05,1.0,897.95,NCR-Spl Rwrk On Site,,F2,,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,10.0
200000318,2000004123,Changchun Lu Tong,651433,SIDE WALL LINER ASSEMBLY,2019-05-08,2020-01-31,2019-05,1.0,818.31,CRRC MA Scrap,Production,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,8.0
200000319,1000200000,CRRC Changchun Railway Vehicle,644525,UNTI-ROLL BAR ASSEMBLY,2019-05-08,2019-05-10,2019-05,1.0,1643.42,NCR-MRB,,F2,,NOCO NOTE OSTS DLFL,Closed,True,False,True,True,,1.0,1.0
